"year","alpha.3","country_or_area","unit","geothermal","hydro","nuclear_electricity","solar_electricity","tide_wave_and_ocean_electricity","wind_electricity","Total_RProd","Total_Consumption"
2004,"IRL","Ireland","Kilowatt-hours, Million",0,984,0,0,0,655,1639,23059
2004,"IRN","Iran (Islamic Rep. of)","Kilowatt-hours, Million",0,10627,0,0,0,7,10634,127912
2004,"IRQ","Iraq","Kilowatt-hours, Million",0,493,0,0,0,0,493,31594
2004,"ISL","Iceland","Kilowatt-hours, Million",1483,7134,0,0,0,0,8617,7760
2004,"ISR","Israel","Kilowatt-hours, Million",0,28,0,0,0,11,39,40984
2004,"ITA","Italy","Kilowatt-hours, Million",5437,49908,0,29,0,1847,57221,295531
2004,"JAM","Jamaica","Kilowatt-hours, Million",0,168,0,0,0,32,200,6474
2004,"JOR","Jordan","Kilowatt-hours, Million",0,53,0,0,0,3,56,8111
2004,"JPN","Japan","Kilowatt-hours, Million",3374,103147,282442,1189,0,1310,391462,962494
2004,"KAZ","Kazakhstan","Kilowatt-hours, Million",0,8057,0,0,0,0,8057,43250
2004,"KEN","Kenya","Kilowatt-hours, Million",986.6,3169.2,0,0,0,0,4155.8,3759.2
2004,"KGZ","Kyrgyzstan","Kilowatt-hours, Million",0,14094,0,0,0,0,14094,8268
2004,"KHM","Cambodia","Kilowatt-hours, Million",0,28,0,0,0,0,28,637
2004,"KOR","Korea, Dem.Ppl's.Rep.","Kilowatt-hours, Million",0,12500,0,0,0,0,12500,16416
2004,"LAO","Lao People's Dem. Rep.","Kilowatt-hours, Million",0,3345.4588,0,193.3,0,0,3538.7588,902.7629
2004,"LBN","Lebanon","Kilowatt-hours, Million",0,1120,0,0,0,0,1120,11133
2004,"LKA","Sri Lanka","Kilowatt-hours, Million",0,2968.7,0,3.52,0,2.706,2974.926,7272.2
2004,"LSO","Lesotho","Kilowatt-hours, Million",0,403.9,0,0,0,0,403.9,314.5
2004,"LTU","Lithuania","Kilowatt-hours, Million",0,943,15102,0,0,1,16046,7650
2004,"LUX","Luxembourg","Kilowatt-hours, Million",0,854,0,9,0,39,902,6393
2004,"LVA","Latvia","Kilowatt-hours, Million",0,3109,0,0,0,49,3158,5404
2004,"MAR","Morocco","Kilowatt-hours, Million",0,1616,0,0,0,199,1815,16289
2004,"MDA","Republic of Moldova","Kilowatt-hours, Million",0,59,0,0,0,0,59,2621
2004,"MDG","Madagascar","Kilowatt-hours, Million",0,638.095,0,0,0,0,638.095,903.99
2004,"MEX","Mexico","Kilowatt-hours, Million",6577,25206,9194,9,0,20,41006,181614
2004,"MKD","T.F.Yug.Rep. Macedonia","Kilowatt-hours, Million",0,1482,0,0,0,0,1482,5764
2004,"MLI","Mali","Kilowatt-hours, Million",0,640,0,0,0,0,640,793
2004,"MMR","Myanmar","Kilowatt-hours, Million",0,2408,0,0,0,0,2408,3909
2004,"MOZ","Mozambique","Kilowatt-hours, Million",0,11668,0,0,0,0,11668,8807.86
2004,"MTQ","Martinique","Kilowatt-hours, Million",0,0.058,0,31.064,0,0,31.122,1226
2004,"MUS","Mauritius","Kilowatt-hours, Million",0,122,0,0,0,0.4,122.4,1704
2004,"MWI","Malawi","Kilowatt-hours, Million",0,1267.3,0,0,0,0,1267.3,1254.9
2004,"MYS","Malaysia","Kilowatt-hours, Million",0,5926.3,0,0,0,0,5926.3,77258.09
2004,"NAM","Namibia","Kilowatt-hours, Million",0,1587,0,0,0,0,1587,2772
2004,"NCL","New Caledonia","Kilowatt-hours, Million",0,326,0,0,0,11,337,1598
2004,"NGA","Nigeria","Kilowatt-hours, Million",0,8108,0,0,0,0,8108,15926
2004,"NIC","Nicaragua","Kilowatt-hours, Million",255,321,0,0,0,0,576,2000
2004,"NLD","Netherlands","Kilowatt-hours, Million",0,95,3822,34,0,1871,5822,102794
2004,"NOR","Norway","Kilowatt-hours, Million",0,109291,0,0,0,252,109543,107915
2004,"NPL","Nepal","Kilowatt-hours, Million",0,2404,0,0,0,0,2404,1869
2004,"NZL","New Zealand","Kilowatt-hours, Million",2789,26926,0,0,0,361,30076,37480
2004,"PAK","Pakistan","Kilowatt-hours, Million",0,25671,2795,0,0,0,28466,61327
2004,"PAN","Panama","Kilowatt-hours, Million",0,3779,0,0,0,0,3779,4596
2004,"PER","Peru","Kilowatt-hours, Million",0,17525,0,0,0,1,17526,21533
2004,"PHL","Philippines","Kilowatt-hours, Million",10282,8610,0,0,0,0,18892,44076
2004,"PNG","Papua New Guinea","Kilowatt-hours, Million",0,829,0,0,0,0,829,3187
2004,"POL","Poland","Kilowatt-hours, Million",0,3691,0,0,0,142,3833,104642
2004,"PRI","Puerto Rico","Kilowatt-hours, Million",0,138,0,0,0,0,138,21316
2004,"PRT","Portugal","Kilowatt-hours, Million",84,10147,0,3,0,816,11050,44668
2004,"PRY","Paraguay","Kilowatt-hours, Million",0,51920.75,0,0,0,0,51920.75,4434.34
2004,"PYF","French Polynesia","Kilowatt-hours, Million",0,180.163,0,0,0,0,180.163,543
2004,"REU","Réunion","Kilowatt-hours, Million",0,577,0,0.08,0,0,577.08,1942
2004,"ROK","Korea, Republic of","Kilowatt-hours, Million",0,5880,130715,10,0,47,136652,337938
2004,"ROU","Romania","Kilowatt-hours, Million",0,16513,5548,0,0,0,22061,38775
2004,"RUS","Russian Federation","Kilowatt-hours, Million",403,177783,144707,0,0,7,322900,645532
2004,"RWA","Rwanda","Kilowatt-hours, Million",0,84.3,0,0,0,0,84.3,146
2004,"SDN","Sudan (former)","Kilowatt-hours, Million",0,1107,0,0,0,0,1107,2496
2004,"SEN","Senegal","Kilowatt-hours, Million",0,0,0,3,0,0,3,1919
2004,"SLE","Sierra Leone","Kilowatt-hours, Million",0,16.9,0,0,0,0,16.9,53.2
2004,"SLV","El Salvador","Kilowatt-hours, Million",1011,1388,0,0,0,0,2399,3971
2004,"SPM","St. Pierre-Miquelon","Kilowatt-hours, Million",0,0,0,0,0,0.8,0.8,38.6
2004,"SRB","Serbia and Montenegro","Kilowatt-hours, Million",0,11121,0,0,0,0,11121,28479
2004,"STP","Sao Tome and Principe","Kilowatt-hours, Million",0,6.2,0,0,0,0,6.2,25.4
2004,"SUR","Suriname","Kilowatt-hours, Million",0,738.6,0,0,0,0,738.6,1272.7
2004,"SVK","Slovakia","Kilowatt-hours, Million",0,4207,17026,0,0,6,21239,24027
2004,"SVN","Slovenia","Kilowatt-hours, Million",0,4094,5459,0,0,0,9553,12546
2004,"SWE","Sweden","Kilowatt-hours, Million",0,60178,77486,2,0,850,138516,130361
2004,"SWZ","Swaziland","Kilowatt-hours, Million",0,103.5,0,0,0,0,103.5,1088.8
2004,"SYR","Syrian Arab Republic","Kilowatt-hours, Million",0,4175,0,0,0,0,4175,20534
2004,"TGO","Togo","Kilowatt-hours, Million",0,157,0,0,0,0,157,582.7
2004,"THA","Thailand","Kilowatt-hours, Million",1.6,6040,0,0,0,0.3,6041.9,114579
2004,"TJK","Tajikistan","Kilowatt-hours, Million",0,16339,0,0,0,0,16339,14096
2004,"TKM","Turkmenistan","Kilowatt-hours, Million",0,3,0,0,0,0,3,6856
2004,"TUN","Tunisia","Kilowatt-hours, Million",0,154,0,0,0,44,198,9712
2004,"TUR","Turkey","Kilowatt-hours, Million",93,46084,0,0,0,58,46235,119618
2004,"TZA","United Rep. of Tanzania","Kilowatt-hours, Million",0,2357,0,0,0,0,2357,2320
2004,"UGA","Uganda","Kilowatt-hours, Million",0,1940,0,0,0,0,1940,825.4
2004,"UKR","Ukraine","Kilowatt-hours, Million",0,11888,87022,0,0,33,98943,120039
2004,"URY","Uruguay","Kilowatt-hours, Million",0,4780,0,0,0,0,4780,6259
2004,"USA","United States","Kilowatt-hours, Million",15487,297894,813339,965,0,14291,1141976,3636065
2004,"UZB","Uzbekistan","Kilowatt-hours, Million",0,9010,0,0,0,0,9010,41232
2004,"VCT","St. Vincent-Grenadines","Kilowatt-hours, Million",0,27.1,0,0,0,0,27.1,106.5
2004,"VEN","Venezuela (Bolivar. Rep.)","Kilowatt-hours, Million",0,70075,0,0,0,0,70075,69519
2004,"VNM","Viet Nam","Kilowatt-hours, Million",0,17818,0,0,0,0,17818,39596
2004,"VUT","Vanuatu","Kilowatt-hours, Million",0,1.47,0,0,0,0,1.47,42.849
2004,"WSM","Samoa","Kilowatt-hours, Million",0,50,0,0,0,0,50,87.6
2004,"ZAF","South Africa","Kilowatt-hours, Million",0,4625,13365,21,0,32,18043,197496
2004,"ZMB","Zambia","Kilowatt-hours, Million",0,8460,0,0,0,0,8460,7712
2004,"ZWE","Zimbabwe","Kilowatt-hours, Million",0,5501,0,0,0,0,5501,10117
2005,"AFG","Afghanistan","Kilowatt-hours, Million",0,671,0,0,0,0,671,860
2005,"AGO","Angola","Kilowatt-hours, Million",0,2219,0,0,0,0,2219,2110
2005,"ALB","Albania","Kilowatt-hours, Million",0,5373,0,0,0,0,5373,5163
2005,"AND","Andorra","Kilowatt-hours, Million",0,84,0,0,0,0,84,460.5
2005,"ARG","Argentina","Kilowatt-hours, Million",0,34263,6873,0,0,75,41211,90276
2005,"ARM","Armenia","Kilowatt-hours, Million",0,1773,2716,0,0,0,4489,4251
2005,"AUS","Australia","Kilowatt-hours, Million",0,15612,0,79,0,885,16576,189228
2005,"AUT","Austria","Kilowatt-hours, Million",2,39020,0,21,0,1331,40374,58299
2005,"AZE","Azerbaijan","Kilowatt-hours, Million",0,3009,0,0,0,0,3009,18028
2005,"BDI","Burundi","Kilowatt-hours, Million",0,100.3,0,0,0,0,100.3,138
2005,"BEL","Belgium","Kilowatt-hours, Million",0,1604,47595,1,0,227,49427,80202
2005,"BEN","Benin","Kilowatt-hours, Million",0,1,0,0,0,0,1,589
2005,"BFA","Burkina Faso","Kilowatt-hours, Million",0,100.5,0,0,0,0,100.5,534.3
2005,"BGD","Bangladesh","Kilowatt-hours, Million",0,1293,0,0,0,0,1293,22257
2005,"BGR","Bulgaria","Kilowatt-hours, Million",0,4730,18653,0,0,5,23388,25716
2005,"BIH","Bosnia and Herzegovina","Kilowatt-hours, Million",0,5998,0,0,0,0,5998,7734
2005,"BLR","Belarus","Kilowatt-hours, Million",0,36,0,0,0,1,37,27672
2005,"BLZ","Belize","Kilowatt-hours, Million",0,68.957,0,0,0,0,68.957,348
2005,"BOL","Bolivia (Plur. State of)","Kilowatt-hours, Million",0,1964,0,0,0,0,1964,4277
2005,"BRA","Brazil","Kilowatt-hours, Million",0,337457,9855,0,0,0,347312,361660
2005,"BTN","Bhutan","Kilowatt-hours, Million",0,2646,0,0,0,0,2646,612.91
2005,"CAF","Central African Rep.","Kilowatt-hours, Million",0,134,0,0,0,0,134,148
2005,"CAN","Canada","Kilowatt-hours, Million",0,362031,92040,17,28,1567,455683,509438
2005,"CHE","Switzerland","Kilowatt-hours, Million",0,33086,23341,19,0,8,56454,57323
2005,"CHL","Chile","Kilowatt-hours, Million",0,26483,0,0,0,7,26490,48315
2005,"CHN","China","Kilowatt-hours, Million",0,1191051,159264,0,0,0,1350315,2044289
2005,"CIV","Côte d'Ivoire","Kilowatt-hours, Million",0,1433,0,0,0,0,1433,2826
2005,"CMR","Cameroon","Kilowatt-hours, Million",0,3772,0,0,0,0,3772,3306
2005,"COD","Dem. Rep. of the Congo","Kilowatt-hours, Million",0,7390,0,0,0,0,7390,4883
2005,"COG","Congo","Kilowatt-hours, Million",0,355,0,0,0,0,355,344
2005,"COL","Colombia","Kilowatt-hours, Million",0,39803.11,0,0,0,49.48,39852.59,38938.98
2005,"CPV","Cabo Verde","Kilowatt-hours, Million",0,0,0,0,0,6.45,6.45,185.88
2005,"CRI","Costa Rica","Kilowatt-hours, Million",1148.333333,6565.566667,0,0.172222222222222,0,203.611111,7917.68333322222,7359.00000011111
2005,"CUB","Cuba","Kilowatt-hours, Million",0,68,0,0,0,0,68,12086
2005,"CYP","Cyprus","Kilowatt-hours, Million",0,0,0,1,0,0,1,3960
2005,"CZE","Czechia","Kilowatt-hours, Million",0,3027,24728,0,0,21,27776,55291
2005,"DEU","Germany","Kilowatt-hours, Million",0,26417,163055,1282,0,27229,217983,522264
2005,"DMA","Dominica","Kilowatt-hours, Million",0,27.9,0,0,0,0,27.9,67.8
2005,"DNK","Denmark","Kilowatt-hours, Million",0,23,0,2,0,6614,6639,33462
2005,"DOM","Dominican Republic","Kilowatt-hours, Million",0,1908,0,0,0,0,1908,11753
2005,"DZA","Algeria","Kilowatt-hours, Million",0,555,0,0,0,0,555,25287
2005,"ECU","Ecuador","Kilowatt-hours, Million",0,6883,0,0,0,0,6883,10819
2005,"EGY","Egypt","Kilowatt-hours, Million",0,12644,0,0,0,552,13196,92085
2005,"ERI","Eritrea","Kilowatt-hours, Million",0,0,0,1,0,0,1,226
2005,"ESP","Spain","Kilowatt-hours, Million",0,23025,57539,41,0,21176,101781,242222
2005,"EST","Estonia","Kilowatt-hours, Million",0,22,0,0,0,54,76,6040
2005,"ETH","Ethiopia","Kilowatt-hours, Million",0,2833,0,0,0,0,2833,2334
2005,"FIN","Finland","Kilowatt-hours, Million",0,13784,23271,3,0,170,37228,80736
2005,"FJI","Fiji","Kilowatt-hours, Million",0,338.739,0,0,0,0,338.739,720.8
2005,"FLK","Falkland Is. (Malvinas)","Kilowatt-hours, Million",0,0,0,0,0,0.25,0.25,16.85
2005,"FRA","France","Kilowatt-hours, Million",0,56332,451529,13,481,962,509317,422771
2005,"FRO","Faeroe Islands","Kilowatt-hours, Million",0,99,0,0,0,10,109,229
2005,"FSM","Micronesia (Fed. States of)","Kilowatt-hours, Million",0,0,0,1.1,0,0,1.1,60.4
2005,"GAB","Gabon","Kilowatt-hours, Million",0,812,0,0,0,0,812,1184
2005,"GBR","United Kingdom","Kilowatt-hours, Million",0,7852,81618,8,0,2904,92382,348675
2005,"GEO","Georgia","Kilowatt-hours, Million",0,6236,0,0,0,0,6236,6176
2005,"GHA","Ghana","Kilowatt-hours, Million",0,5629,0,0,0,0,5629,5276
2005,"GIN","Guinea","Kilowatt-hours, Million",0,494,0,0,0,0,494,670
2005,"GLP","Guadeloupe","Kilowatt-hours, Million",46,13,0,3,0,47,109,1331
2005,"GNQ","Equatorial Guinea","Kilowatt-hours, Million",0,39,0,0,0,0,39,100
2005,"GRC","Greece","Kilowatt-hours, Million",0,5610,0,1,0,1266,6877,50904
2005,"GRL","Greenland","Kilowatt-hours, Million",0,203.1,0,0,0,0,203.1,257.36
2005,"GTM","Guatemala","Kilowatt-hours, Million",146,3799,0,0,0,0,3945,6046
2005,"GUF","French Guiana","Kilowatt-hours, Million",0,411,0,0,0,0,411,613
2005,"HND","Honduras","Kilowatt-hours, Million",0,1718,0,0,0,0,1718,4255
2005,"HRV","Croatia","Kilowatt-hours, Million",0,7141,0,0,0,10,7151,14417
2005,"HTI","Haiti","Kilowatt-hours, Million",0,265,0,0,0,0,265,331
2005,"HUN","Hungary","Kilowatt-hours, Million",0,202,13834,0,0,10,14046,32338
2005,"IDN","Indonesia","Kilowatt-hours, Million",6604,10759,0,0,0,0,17363,107032
2005,"IMN","Isle of Man","Kilowatt-hours, Million",0,2.6,0,0,0,0,2.6,385
2005,"IND","India","Kilowatt-hours, Million",0,101730,17334,0,0,5991,125055,474451
2005,"IRL","Ireland","Kilowatt-hours, Million",0,975,0,0,0,1112,2087,24352
2005,"IRN","Iran (Islamic Rep. of)","Kilowatt-hours, Million",0,16100,0,0.05,0,71,16171.05,135463.7
2005,"IRQ","Iraq","Kilowatt-hours, Million",0,4964,0,0,0,0,4964,24762
2005,"ISL","Iceland","Kilowatt-hours, Million",1658,7019,0,0,0,0,8677,7799
2005,"ISR","Israel","Kilowatt-hours, Million",0,28,0,0,0,11,39,42481
2005,"ITA","Italy","Kilowatt-hours, Million",5324,42927,0,31,0,2344,50626,300880
2005,"JAM","Jamaica","Kilowatt-hours, Million",0,152,0,0,0,50,202,6447
2005,"JOR","Jordan","Kilowatt-hours, Million",0,57,0,0,0,3,60,8808
2005,"JPN","Japan","Kilowatt-hours, Million",3226,86350,304755,1493,0,1754,397578,978073
2005,"KAZ","Kazakhstan","Kilowatt-hours, Million",0,7856,0,0,0,0,7856,46040
2005,"KEN","Kenya","Kilowatt-hours, Million",1001.6,3038.9,0,0,0,0,4040.5,4017
2005,"KGZ","Kyrgyzstan","Kilowatt-hours, Million",0,14259,0,0,0,0,14259,9348
2005,"KHM","Cambodia","Kilowatt-hours, Million",0,44,0,1,0,0,45,858
2005,"KOR","Korea, Dem.Ppl's.Rep.","Kilowatt-hours, Million",0,13132,0,0,0,0,13132,17118
2005,"LAO","Lao People's Dem. Rep.","Kilowatt-hours, Million",0,3499.6199,0,193.3,0,0,3692.9199,1011.0652
2005,"LBN","Lebanon","Kilowatt-hours, Million",0,1046,0,0,0,0,1046,11302
2005,"LKA","Sri Lanka","Kilowatt-hours, Million",0,3462.1,0,4.61,0,2.406,3469.116,6892.9
2005,"LSO","Lesotho","Kilowatt-hours, Million",0,457.2,0,0,0,0,457.2,345.3
2005,"LTU","Lithuania","Kilowatt-hours, Million",0,820,10337,0,0,2,11159,7977
2005,"LUX","Luxembourg","Kilowatt-hours, Million",0,878,0,18,0,52,948,6150
2005,"LVA","Latvia","Kilowatt-hours, Million",0,3325,0,0,0,47,3372,5729
2005,"MAR","Morocco","Kilowatt-hours, Million",0,1412,0,0,0,206,1618,17628
2005,"MDA","Republic of Moldova","Kilowatt-hours, Million",0,85,0,0,0,0,85,2904
2005,"MDG","Madagascar","Kilowatt-hours, Million",0,647.9033,0,0,0,0,647.9033,913.716
2005,"MEX","Mexico","Kilowatt-hours, Million",7299,27659,10805,9,0,19,45791,189672
2005,"MKD","T.F.Yug.Rep. Macedonia","Kilowatt-hours, Million",0,1492,0,0,0,0,1492,6227
2005,"MLI","Mali","Kilowatt-hours, Million",0,643,0,0,0,0,643,784
2005,"MMR","Myanmar","Kilowatt-hours, Million",0,3000.8,0,0,0,0,3000.8,4263.8
2005,"MNE","Montenegro","Kilowatt-hours, Million",0,1866,0,0,0,0,1866,3765
2005,"MOZ","Mozambique","Kilowatt-hours, Million",0,13264,0,0,0,0,13264,9143
2005,"MTQ","Martinique","Kilowatt-hours, Million",0,0.058,0,33.802,0,1,34.86,1305
2005,"MUS","Mauritius","Kilowatt-hours, Million",0,114,0,0,0,0.4,114.4,1776
2005,"MWI","Malawi","Kilowatt-hours, Million",0,1324.5,0,0,0,0,1324.5,1311.9
2005,"MYS","Malaysia","Kilowatt-hours, Million",0,6600.9,0,0,0,0,6600.9,80693.09
2005,"NAM","Namibia","Kilowatt-hours, Million",0,1552,0,0,0,0,1552,2945
2005,"NCL","New Caledonia","Kilowatt-hours, Million",0,339,0,0,0,18,357,1804
2005,"NER","Niger","Kilowatt-hours, Million",0,0,0,0.002,0,0,0.002,467.272
2005,"NGA","Nigeria","Kilowatt-hours, Million",0,7768,0,0,0,0,7768,17175
2005,"NIC","Nicaragua","Kilowatt-hours, Million",271,434,0,0,0,0,705,2133
2005,"NLD","Netherlands","Kilowatt-hours, Million",0,88,3997,35,0,2067,6187,104666
2005,"NOR","Norway","Kilowatt-hours, Million",0,136452,0,0,0,499,136951,110727
2005,"NPL","Nepal","Kilowatt-hours, Million",0,2517,0,0,0,0,2517,1955
2005,"NZL","New Zealand","Kilowatt-hours, Million",3159,23325,0,0,0,614,27098,38021
2005,"PAK","Pakistan","Kilowatt-hours, Million",0,30862,2484,0,0,0,33346,67604
2005,"PAN","Panama","Kilowatt-hours, Million",0,3724,0,0,0,0,3724,4781
2005,"PER","Peru","Kilowatt-hours, Million",0,19962,0,0,0,1,19963,22737
2005,"PHL","Philippines","Kilowatt-hours, Million",9902,8387,0,0,0,55,18344,45600
2005,"PNG","Papua New Guinea","Kilowatt-hours, Million",132,861,0,0,0,0,993,2876
2005,"POL","Poland","Kilowatt-hours, Million",0,3778,0,0,0,135,3913,105390
2005,"PRI","Puerto Rico","Kilowatt-hours, Million",0,138,0,0,0,0,138,22100
2005,"PRT","Portugal","Kilowatt-hours, Million",71,5118,0,3,0,1773,6965,46322
2005,"PRY","Paraguay","Kilowatt-hours, Million",0,51155.7,0,0,0,0,51155.7,4740.9
2005,"PYF","French Polynesia","Kilowatt-hours, Million",0,179.913,0,0,0,0,179.913,571
2005,"REU","Réunion","Kilowatt-hours, Million",0,510.4,0,0.6,0,0,511,2058
2005,"ROK","Korea, Republic of","Kilowatt-hours, Million",0,5189,146779,15,0,130,152113,357627
2005,"ROU","Romania","Kilowatt-hours, Million",0,20207,5555,0,0,0,25762,38859
2005,"RUS","Russian Federation","Kilowatt-hours, Million",410,174604,149446,0,0,7,324467,649973
2005,"RWA","Rwanda","Kilowatt-hours, Million",0,65.7,0,0,0,0,65.7,141
2005,"SDN","Sudan (former)","Kilowatt-hours, Million",0,1261,0,0,0,0,1261,3024
2005,"SEN","Senegal","Kilowatt-hours, Million",0,0,0,4,0,0,4,1749
2005,"SLE","Sierra Leone","Kilowatt-hours, Million",0,18.8,0,0,0,0,18.8,33.4
2005,"SLV","El Salvador","Kilowatt-hours, Million",1051,1669,0,0,0,0,2720,4338
2005,"SPM","St. Pierre-Miquelon","Kilowatt-hours, Million",0,0,0,0,0,0.8,0.8,38.4
2005,"SRB","Serbia","Kilowatt-hours, Million",0,12032,0,0,0,0,12032,25663
2005,"STP","Sao Tome and Principe","Kilowatt-hours, Million",0,4.2,0,0,0,0,4.2,28.5
2005,"SUR","Suriname","Kilowatt-hours, Million",0,639.8,0,0,0,0,639.8,1371.1
2005,"SVK","Slovakia","Kilowatt-hours, Million",0,4741,17727,0,0,6,22474,22850
2005,"SVN","Slovenia","Kilowatt-hours, Million",0,3461,5884,0,0,0,9345,12742
2005,"SWE","Sweden","Kilowatt-hours, Million",0,72874,72377,2,0,936,146189,130698
2005,"SWZ","Swaziland","Kilowatt-hours, Million",0,159.5,0,0,0,0,159.5,1069.4
2005,"SYR","Syrian Arab Republic","Kilowatt-hours, Million",0,4325,0,0,0,0,4325,22273
2005,"TGO","Togo","Kilowatt-hours, Million",0,144,0,0,0,0,144,597.7
2005,"THA","Thailand","Kilowatt-hours, Million",1.5,5798,0,0,0,0.8,5800.3,120779
2005,"TJK","Tajikistan","Kilowatt-hours, Million",0,16967,0,0,0,0,16967,14508
2005,"TKM","Turkmenistan","Kilowatt-hours, Million",0,3,0,0,0,0,3,7436
2005,"TUN","Tunisia","Kilowatt-hours, Million",0,145,0,0,0,42,187,10144
2005,"TUR","Turkey","Kilowatt-hours, Million",94,39561,0,0,0,59,39714,128641
2005,"TZA","United Rep. of Tanzania","Kilowatt-hours, Million",0,1778,0,0,0,0,1778,2604
2005,"UGA","Uganda","Kilowatt-hours, Million",0,1813,0,0,0,0,1813,1073.4
2005,"UKR","Ukraine","Kilowatt-hours, Million",0,12505,88756,0,0,38,101299,123104
2005,"URY","Uruguay","Kilowatt-hours, Million",0,6684,0,0,0,0,6684,6473
2005,"USA","United States","Kilowatt-hours, Million",16778,297926,810726,1120,0,17881,1144431,3731531
2005,"UZB","Uzbekistan","Kilowatt-hours, Million",0,8630,0,0,0,0,8630,40578
2005,"VCT","St. Vincent-Grenadines","Kilowatt-hours, Million",0,25.5,0,0,0,0,25.5,116.4
2005,"VEN","Venezuela (Bolivar. Rep.)","Kilowatt-hours, Million",0,77229,0,0,0,0,77229,71216
2005,"VNM","Viet Nam","Kilowatt-hours, Million",0,16945,0,0,0,0,16945,47109
2005,"VUT","Vanuatu","Kilowatt-hours, Million",0,1.5,0,0,0,0,1.5,44.669
2005,"WSM","Samoa","Kilowatt-hours, Million",0,51,0,0,0,0,51,98.7
2005,"ZAF","South Africa","Kilowatt-hours, Million",0,4199,11293,21,0,32,15545,193194
2005,"ZMB","Zambia","Kilowatt-hours, Million",0,8883,0,0,0,0,8883,8003
2005,"ZWE","Zimbabwe","Kilowatt-hours, Million",0,4915,0,0,0,0,4915,10409
2006,"AFG","Afghanistan","Kilowatt-hours, Million",0,646,0,0,0,0,646,1240
2006,"AGO","Angola","Kilowatt-hours, Million",0,2665,0,0,0,0,2665,2733
2006,"ALB","Albania","Kilowatt-hours, Million",0,5431,0,0,0,0,5431,3477
2006,"AND","Andorra","Kilowatt-hours, Million",0,70,0,0,0,0,70,479
2006,"ARG","Argentina","Kilowatt-hours, Million",0,38157,7691,0,0,70,45918,98681
2006,"ARM","Armenia","Kilowatt-hours, Million",0,1825,2640,0,0,0,4465,4528
2006,"AUS","Australia","Kilowatt-hours, Million",1,16029,0,91,0,1713,17834,192628
2006,"AUT","Austria","Kilowatt-hours, Million",3,38238,0,22,0,1752,40015,60918
2006,"AZE","Azerbaijan","Kilowatt-hours, Million",0,2518,0,0,0,0,2518,19638
2006,"BDI","Burundi","Kilowatt-hours, Million",0,93.3,0,0,0,0,93.3,123
2006,"BEL","Belgium","Kilowatt-hours, Million",0,1628,46645,2,0,366,48641,82606
2006,"BFA","Burkina Faso","Kilowatt-hours, Million",0,80.1,0,0,0,0,80.1,574.1
2006,"BGD","Bangladesh","Kilowatt-hours, Million",0,1389,0,0,0,0,1389,25627
2006,"BGR","Bulgaria","Kilowatt-hours, Million",0,4579,19493,0,0,20,24092,26888
2006,"BIH","Bosnia and Herzegovina","Kilowatt-hours, Million",0,5857,0,0,0,0,5857,7767
2006,"BLR","Belarus","Kilowatt-hours, Million",0,35,0,0,0,1,36,28460
2006,"BLZ","Belize","Kilowatt-hours, Million",0,179.5,0,0,0,0,179.5,359
2006,"BOL","Bolivia (Plur. State of)","Kilowatt-hours, Million",0,2159,0,0,0,0,2159,4583
2006,"BRA","Brazil","Kilowatt-hours, Million",0,348805,13754,0,0,0,362559,375378
2006,"BTN","Bhutan","Kilowatt-hours, Million",0,4519,0,0,0,0,4519,764.41
2006,"CAF","Central African Rep.","Kilowatt-hours, Million",0,140,0,0,0,0,140,154
2006,"CAN","Canada","Kilowatt-hours, Million",0,352963,97964,21,19,2473,453440,497285
2006,"CHE","Switzerland","Kilowatt-hours, Million",0,32883,27819,23,0,15,60740,57772
2006,"CHL","Chile","Kilowatt-hours, Million",0,29129,0,0,0,7,29136,50807
2006,"CHN","China","Kilowatt-hours, Million",0,1307358,164529,0,0,0,1471887,2366669
2006,"CIV","Côte d'Ivoire","Kilowatt-hours, Million",0,1510,0,0,0,0,1510,3307
2006,"CMR","Cameroon","Kilowatt-hours, Million",0,3892,0,0,0,0,3892,4237
2006,"COD","Dem. Rep. of the Congo","Kilowatt-hours, Million",0,7497,0,0,0,0,7497,5742
2006,"COG","Congo","Kilowatt-hours, Million",0,372,0,0,0,0,372,389
2006,"COL","Colombia","Kilowatt-hours, Million",0,42742,0,0,0,63,42805,40624
2006,"CPV","Cabo Verde","Kilowatt-hours, Million",0,0,0,0,0,7.44,7.44,188.1
2006,"CRI","Costa Rica","Kilowatt-hours, Million",1214.888889,6600.897222,0,0.177777777777778,0,273.497222,8089.46111077778,7810.43333255556
2006,"CUB","Cuba","Kilowatt-hours, Million",0,94,0,0,0,0,94,13778
2006,"CYP","Cyprus","Kilowatt-hours, Million",0,0,0,1,0,0,1,4168
2006,"CZE","Czechia","Kilowatt-hours, Million",0,3257,26046,1,0,49,29353,57016
2006,"DEU","Germany","Kilowatt-hours, Million",0,26768,167269,2220,0,30710,226967,527970
2006,"DMA","Dominica","Kilowatt-hours, Million",0,27.8,0,0,0,0,27.8,69.6
2006,"DNK","Denmark","Kilowatt-hours, Million",0,23,0,2,0,6108,6133,33786
2006,"DOM","Dominican Republic","Kilowatt-hours, Million",0,1750,0,0,0,0,1750,12173
2006,"DZA","Algeria","Kilowatt-hours, Million",0,218,0,0,0,0,218,26456
2006,"ECU","Ecuador","Kilowatt-hours, Million",0,7130,0,0,0,0,7130,11646
2006,"EGY","Egypt","Kilowatt-hours, Million",0,12925,0,0,0,616,13541,98443
