"country_or_area","year","Total_Consumption","unit","alpha.3"
"New Zealand",2000,34264,"Kilowatt-hours, million","NZL"
"New Zealand",2014,38636,"Kilowatt-hours, million","NZL"
"New Zealand",2007,38886,"Kilowatt-hours, million","NZL"
"New Zealand",1997,32630,"Kilowatt-hours, million","NZL"
"New Zealand",2008,38324,"Kilowatt-hours, million","NZL"
"New Zealand",2012,38514,"Kilowatt-hours, million","NZL"
"New Zealand",2006,38952,"Kilowatt-hours, million","NZL"
"New Zealand",2004,37480,"Kilowatt-hours, million","NZL"
"New Zealand",2009,38132,"Kilowatt-hours, million","NZL"
"New Zealand",1998,32893,"Kilowatt-hours, million","NZL"
"New Zealand",2002,35608,"Kilowatt-hours, million","NZL"
"New Zealand",2003,35841,"Kilowatt-hours, million","NZL"
"New Zealand",2013,38224,"Kilowatt-hours, million","NZL"
"New Zealand",2005,38021,"Kilowatt-hours, million","NZL"
"New Zealand",1995,30791,"Kilowatt-hours, million","NZL"
"Nicaragua",2008,2472,"Kilowatt-hours, million","NIC"
"Nicaragua",2002,1658,"Kilowatt-hours, million","NIC"
"Nicaragua",1996,1289,"Kilowatt-hours, million","NIC"
"Nicaragua",2011,2821,"Kilowatt-hours, million","NIC"
"Nicaragua",2000,1610,"Kilowatt-hours, million","NIC"
"Nicaragua",2014,3325,"Kilowatt-hours, million","NIC"
"Nicaragua",1995,1199,"Kilowatt-hours, million","NIC"
"Nicaragua",2004,2000,"Kilowatt-hours, million","NIC"
"Nicaragua",2013,3196,"Kilowatt-hours, million","NIC"
"Nicaragua",1999,1326,"Kilowatt-hours, million","NIC"
"Nicaragua",2010,2641,"Kilowatt-hours, million","NIC"
"Nicaragua",2006,2079,"Kilowatt-hours, million","NIC"
"Nicaragua",2005,2133,"Kilowatt-hours, million","NIC"
"Nicaragua",2001,1616,"Kilowatt-hours, million","NIC"
"Nicaragua",2003,1770,"Kilowatt-hours, million","NIC"
"Nicaragua",2012,3041,"Kilowatt-hours, million","NIC"
"Nicaragua",2009,2520,"Kilowatt-hours, million","NIC"
"Nicaragua",2007,2326,"Kilowatt-hours, million","NIC"
"Nicaragua",1997,1462,"Kilowatt-hours, million","NIC"
"Nicaragua",1994,1133,"Kilowatt-hours, million","NIC"
"Nicaragua",1998,1250,"Kilowatt-hours, million","NIC"
"Niger",2013,836.159,"Kilowatt-hours, million","NER"
"Niger",2001,381.76,"Kilowatt-hours, million","NER"
"Niger",2008,554.959,"Kilowatt-hours, million","NER"
"Niger",1994,292.24,"Kilowatt-hours, million","NER"
"Niger",2011,746.635,"Kilowatt-hours, million","NER"
"Niger",2014,797.3,"Kilowatt-hours, million","NER"
"Niger",2005,467.272,"Kilowatt-hours, million","NER"
"Niger",2012,825.741,"Kilowatt-hours, million","NER"
"Niger",2004,400.442,"Kilowatt-hours, million","NER"
"Niger",2006,500.085,"Kilowatt-hours, million","NER"
"Niger",2010,685.047,"Kilowatt-hours, million","NER"
"Niger",1997,325.02,"Kilowatt-hours, million","NER"
"Niger",1999,348.91,"Kilowatt-hours, million","NER"
"Niger",2009,634,"Kilowatt-hours, million","NER"
"Niger",1996,322.94,"Kilowatt-hours, million","NER"
"Niger",1995,313.36,"Kilowatt-hours, million","NER"
"Niger",2002,414.67,"Kilowatt-hours, million","NER"
"Niger",2003,435.57,"Kilowatt-hours, million","NER"
"Niger",2000,361.27,"Kilowatt-hours, million","NER"
"Niger",1998,337.93,"Kilowatt-hours, million","NER"
"Niger",2007,530.38,"Kilowatt-hours, million","NER"
"Nigeria",2002,12777,"Kilowatt-hours, million","NGA"
"Nigeria",2011,23447,"Kilowatt-hours, million","NGA"
"Nigeria",1994,9595,"Kilowatt-hours, million","NGA"
"Nigeria",2007,19471,"Kilowatt-hours, million","NGA"
"Nigeria",1999,8570,"Kilowatt-hours, million","NGA"
"Nigeria",2008,18316,"Kilowatt-hours, million","NGA"
"Nigeria",2012,25159,"Kilowatt-hours, million","NGA"
"Nigeria",2013,23487,"Kilowatt-hours, million","NGA"
"Nigeria",1998,8521,"Kilowatt-hours, million","NGA"
"Nigeria",2005,17175,"Kilowatt-hours, million","NGA"
"Nigeria",2004,15926,"Kilowatt-hours, million","NGA"
"Nigeria",2010,20660,"Kilowatt-hours, million","NGA"
"Nigeria",2014,24439,"Kilowatt-hours, million","NGA"
"Nigeria",2003,12772,"Kilowatt-hours, million","NGA"
"Nigeria",2009,17911,"Kilowatt-hours, million","NGA"
"Nigeria",2006,15107,"Kilowatt-hours, million","NGA"
"Nigeria",1997,8843,"Kilowatt-hours, million","NGA"
"Nigeria",1996,9052,"Kilowatt-hours, million","NGA"
"Nigeria",2000,8643,"Kilowatt-hours, million","NGA"
"Nigeria",2001,8961,"Kilowatt-hours, million","NGA"
"Nigeria",1995,9436,"Kilowatt-hours, million","NGA"
"Niue",2011,2.88555511111111,"Kilowatt-hours, million","NIU"
"Niue",1994,3,"Kilowatt-hours, million","NIU"
"Niue",2002,3,"Kilowatt-hours, million","NIU"
"Niue",2009,2.76638877777778,"Kilowatt-hours, million","NIU"
"Niue",2008,2.69,"Kilowatt-hours, million","NIU"
"Niue",1997,3,"Kilowatt-hours, million","NIU"
"Niue",2000,3,"Kilowatt-hours, million","NIU"
"Niue",2004,3,"Kilowatt-hours, million","NIU"
"Niue",1999,3,"Kilowatt-hours, million","NIU"
"Niue",2012,2.93722211111111,"Kilowatt-hours, million","NIU"
"Niue",1998,3,"Kilowatt-hours, million","NIU"
"Niue",2006,2.68,"Kilowatt-hours, million","NIU"
"Niue",2013,2.95777766666667,"Kilowatt-hours, million","NIU"
"Niue",2005,2.71,"Kilowatt-hours, million","NIU"
"Niue",2007,2.68,"Kilowatt-hours, million","NIU"
"Niue",2010,2.77805555555556,"Kilowatt-hours, million","NIU"
"Niue",2001,3,"Kilowatt-hours, million","NIU"
"Niue",1996,3,"Kilowatt-hours, million","NIU"
"Niue",2003,3,"Kilowatt-hours, million","NIU"
"Niue",2014,2.84777822222222,"Kilowatt-hours, million","NIU"
"Niue",1995,3,"Kilowatt-hours, million","NIU"
"Northern Mariana Islands",2011,316.1,"Kilowatt-hours, million","MNP"
"Northern Mariana Islands",2012,319.3,"Kilowatt-hours, million","MNP"
"Northern Mariana Islands",2005,302.6,"Kilowatt-hours, million","MNP"
"Northern Mariana Islands",2013,322.4,"Kilowatt-hours, million","MNP"
"Northern Mariana Islands",1994,272,"Kilowatt-hours, million","MNP"
"Northern Mariana Islands",2002,324.8,"Kilowatt-hours, million","MNP"
"Northern Mariana Islands",2008,304.1,"Kilowatt-hours, million","MNP"
"Northern Mariana Islands",1996,280,"Kilowatt-hours, million","MNP"
"Northern Mariana Islands",2004,310.4,"Kilowatt-hours, million","MNP"
"Northern Mariana Islands",2003,318.2,"Kilowatt-hours, million","MNP"
"Northern Mariana Islands",2007,297.8,"Kilowatt-hours, million","MNP"
"Northern Mariana Islands",1998,287.4,"Kilowatt-hours, million","MNP"
"Northern Mariana Islands",1997,273,"Kilowatt-hours, million","MNP"
"Northern Mariana Islands",1999,291.5,"Kilowatt-hours, million","MNP"
"Northern Mariana Islands",2009,308.1,"Kilowatt-hours, million","MNP"
"Northern Mariana Islands",2010,310.4,"Kilowatt-hours, million","MNP"
"Northern Mariana Islands",2014,325.7,"Kilowatt-hours, million","MNP"
"Northern Mariana Islands",2001,328.5,"Kilowatt-hours, million","MNP"
"Northern Mariana Islands",1995,276,"Kilowatt-hours, million","MNP"
"Northern Mariana Islands",2006,300.3,"Kilowatt-hours, million","MNP"
"Northern Mariana Islands",2000,318.2,"Kilowatt-hours, million","MNP"
"Norway",2008,112021,"Kilowatt-hours, million","NOR"
"Norway",2004,107915,"Kilowatt-hours, million","NOR"
"Norway",2009,107287,"Kilowatt-hours, million","NOR"
"Norway",1998,109440,"Kilowatt-hours, million","NOR"
"Norway",1997,103897,"Kilowatt-hours, million","NOR"
"Norway",2005,110727,"Kilowatt-hours, million","NOR"
"Norway",2002,109113,"Kilowatt-hours, million","NOR"
"Norway",1996,103144,"Kilowatt-hours, million","NOR"
"Norway",2010,113451,"Kilowatt-hours, million","NOR"
"Norway",2001,112186,"Kilowatt-hours, million","NOR"
"Norway",2012,110778,"Kilowatt-hours, million","NOR"
"Norway",2003,103154,"Kilowatt-hours, million","NOR"
"Norway",1995,103766,"Kilowatt-hours, million","NOR"
"Norway",1994,101804,"Kilowatt-hours, million","NOR"
"Norway",2011,107389,"Kilowatt-hours, million","NOR"
"Norway",1999,109267,"Kilowatt-hours, million","NOR"
"Norway",2000,109533,"Kilowatt-hours, million","NOR"
"Norway",2007,110650,"Kilowatt-hours, million","NOR"
"Norway",2014,108409,"Kilowatt-hours, million","NOR"
"Norway",2013,111699,"Kilowatt-hours, million","NOR"
"Norway",2006,107399,"Kilowatt-hours, million","NOR"
"Oman",1998,6422,"Kilowatt-hours, million","OMN"
"Oman",2005,8402,"Kilowatt-hours, million","OMN"
"Oman",2001,7547,"Kilowatt-hours, million","OMN"
"Oman",1997,5815,"Kilowatt-hours, million","OMN"
"Oman",2009,14483,"Kilowatt-hours, million","OMN"
"Oman",2000,7040,"Kilowatt-hours, million","OMN"
"Oman",1994,4819,"Kilowatt-hours, million","OMN"
"Oman",2011,18513,"Kilowatt-hours, million","OMN"
"Oman",2002,7977,"Kilowatt-hours, million","OMN"
"Oman",1999,6693,"Kilowatt-hours, million","OMN"
"Oman",2003,8302,"Kilowatt-hours, million","OMN"
"Oman",2014,25173,"Kilowatt-hours, million","OMN"
"Oman",1996,5302,"Kilowatt-hours, million","OMN"
"Oman",2006,10495.9,"Kilowatt-hours, million","OMN"
"Oman",1995,5087,"Kilowatt-hours, million","OMN"
"Oman",2004,8825,"Kilowatt-hours, million","OMN"
"Oman",2007,11193,"Kilowatt-hours, million","OMN"
"Oman",2008,12850,"Kilowatt-hours, million","OMN"
"Oman",2012,20956,"Kilowatt-hours, million","OMN"
"Oman",2010,16134,"Kilowatt-hours, million","OMN"
"Oman",2013,22790,"Kilowatt-hours, million","OMN"
"Pakistan",2007,73400,"Kilowatt-hours, million","PAK"
"Pakistan",1997,42913,"Kilowatt-hours, million","PAK"
"Pakistan",2009,74347,"Kilowatt-hours, million","PAK"
"Pakistan",1998,44571,"Kilowatt-hours, million","PAK"
"Pakistan",2013,83409,"Kilowatt-hours, million","PAK"
"Pakistan",1996,41924,"Kilowatt-hours, million","PAK"
"Pakistan",2014,86328,"Kilowatt-hours, million","PAK"
"Pakistan",2010,77099,"Kilowatt-hours, million","PAK"
"Pakistan",2005,67604,"Kilowatt-hours, million","PAK"
"Pakistan",1995,37327,"Kilowatt-hours, million","PAK"
"Pakistan",2002,52656,"Kilowatt-hours, million","PAK"
"Pakistan",2003,57490,"Kilowatt-hours, million","PAK"
"Pakistan",2004,61327,"Kilowatt-hours, million","PAK"
"Pakistan",2001,48585,"Kilowatt-hours, million","PAK"
"Pakistan",2006,72712,"Kilowatt-hours, million","PAK"
"Pakistan",2000,45587,"Kilowatt-hours, million","PAK"
"Pakistan",2012,76788,"Kilowatt-hours, million","PAK"
"Pakistan",2008,70372,"Kilowatt-hours, million","PAK"
"Pakistan",1994,37381,"Kilowatt-hours, million","PAK"
"Pakistan",1999,43296,"Kilowatt-hours, million","PAK"
"Pakistan",2011,76761,"Kilowatt-hours, million","PAK"
"Palau",2003,81.5,"Kilowatt-hours, million","PLW"
"Palau",2009,69.3,"Kilowatt-hours, million","PLW"
"Palau",2001,88,"Kilowatt-hours, million","PLW"
"Palau",2000,85.6,"Kilowatt-hours, million","PLW"
"Palau",1995,80,"Kilowatt-hours, million","PLW"
"Palau",2013,64.3,"Kilowatt-hours, million","PLW"
"Palau",2005,89.3,"Kilowatt-hours, million","PLW"
"Palau",1997,80.8,"Kilowatt-hours, million","PLW"
"Palau",1998,80.8,"Kilowatt-hours, million","PLW"
"Palau",1994,80,"Kilowatt-hours, million","PLW"
"Palau",2002,78.4,"Kilowatt-hours, million","PLW"
"Palau",2006,80.2,"Kilowatt-hours, million","PLW"
"Palau",2010,72.2,"Kilowatt-hours, million","PLW"
"Palau",2007,82.7,"Kilowatt-hours, million","PLW"
"Palau",1999,80.1,"Kilowatt-hours, million","PLW"
"Palau",1996,80.8,"Kilowatt-hours, million","PLW"
"Palau",2014,65.2,"Kilowatt-hours, million","PLW"
"Palau",2011,70.8,"Kilowatt-hours, million","PLW"
"Palau",2012,66.8,"Kilowatt-hours, million","PLW"
"Palau",2008,76,"Kilowatt-hours, million","PLW"
"Palau",2004,81.8,"Kilowatt-hours, million","PLW"
"Panama",2014,7831.6,"Kilowatt-hours, million","PAN"
"Panama",2013,7510.8,"Kilowatt-hours, million","PAN"
"Panama",1995,2723,"Kilowatt-hours, million","PAN"
"Panama",2001,3883,"Kilowatt-hours, million","PAN"
"Panama",1994,2624,"Kilowatt-hours, million","PAN"
"Panama",2010,6388,"Kilowatt-hours, million","PAN"
"Panama",2000,3801,"Kilowatt-hours, million","PAN"
"Panama",2011,6695,"Kilowatt-hours, million","PAN"
"Panama",2003,4307,"Kilowatt-hours, million","PAN"
"Panama",2005,4781,"Kilowatt-hours, million","PAN"
"Panama",2009,6018,"Kilowatt-hours, million","PAN"
"Panama",1996,2905,"Kilowatt-hours, million","PAN"
"Panama",2008,5567,"Kilowatt-hours, million","PAN"
"Panama",1999,3577,"Kilowatt-hours, million","PAN"
"Panama",2002,4042,"Kilowatt-hours, million","PAN"
"Panama",2004,4596,"Kilowatt-hours, million","PAN"
"Panama",1997,3433,"Kilowatt-hours, million","PAN"
"Panama",2007,5379,"Kilowatt-hours, million","PAN"
"Panama",2012,7176,"Kilowatt-hours, million","PAN"
"Panama",1998,3393,"Kilowatt-hours, million","PAN"
"Panama",2006,4884,"Kilowatt-hours, million","PAN"
"Papua New Guinea",2010,3224,"Kilowatt-hours, million","PNG"
"Papua New Guinea",1995,1360,"Kilowatt-hours, million","PNG"
"Papua New Guinea",1996,1524,"Kilowatt-hours, million","PNG"
"Papua New Guinea",1997,1271,"Kilowatt-hours, million","PNG"
"Papua New Guinea",2011,3259,"Kilowatt-hours, million","PNG"
"Papua New Guinea",2000,2279,"Kilowatt-hours, million","PNG"
"Papua New Guinea",2009,3103,"Kilowatt-hours, million","PNG"
"Papua New Guinea",2003,3088,"Kilowatt-hours, million","PNG"
"Papua New Guinea",2005,2876,"Kilowatt-hours, million","PNG"
"Papua New Guinea",2004,3187,"Kilowatt-hours, million","PNG"
"Papua New Guinea",2006,2891,"Kilowatt-hours, million","PNG"
"Papua New Guinea",2013,3926.44444444444,"Kilowatt-hours, million","PNG"
"Papua New Guinea",1998,1753,"Kilowatt-hours, million","PNG"
"Papua New Guinea",2001,2634,"Kilowatt-hours, million","PNG"
"Papua New Guinea",2007,2905,"Kilowatt-hours, million","PNG"
"Papua New Guinea",2014,4010.88888888889,"Kilowatt-hours, million","PNG"
"Papua New Guinea",1999,2282,"Kilowatt-hours, million","PNG"
"Papua New Guinea",2008,2930,"Kilowatt-hours, million","PNG"
"Papua New Guinea",2002,2826,"Kilowatt-hours, million","PNG"
"Papua New Guinea",1994,1081,"Kilowatt-hours, million","PNG"
"Papua New Guinea",2012,3329,"Kilowatt-hours, million","PNG"
"Paraguay",1995,3581,"Kilowatt-hours, million","PRY"
"Paraguay",2009,6451.13,"Kilowatt-hours, million","PRY"
"Paraguay",2003,4314.67,"Kilowatt-hours, million","PRY"
"Paraguay",2007,5578.87,"Kilowatt-hours, million","PRY"
"Paraguay",2010,6869.78,"Kilowatt-hours, million","PRY"
"Paraguay",2014,9794.6,"Kilowatt-hours, million","PRY"
"Paraguay",2005,4740.9,"Kilowatt-hours, million","PRY"
"Paraguay",2006,5136.36,"Kilowatt-hours, million","PRY"
"Paraguay",2012,8222.2679,"Kilowatt-hours, million","PRY"
"Paraguay",1996,3673,"Kilowatt-hours, million","PRY"
"Paraguay",1999,4274.12,"Kilowatt-hours, million","PRY"
"Paraguay",2013,9018,"Kilowatt-hours, million","PRY"
"Paraguay",2004,4434.34,"Kilowatt-hours, million","PRY"
"Paraguay",2008,5974.95,"Kilowatt-hours, million","PRY"
"Paraguay",2002,4407.14,"Kilowatt-hours, million","PRY"
"Paraguay",1998,4020.42,"Kilowatt-hours, million","PRY"
"Paraguay",2011,7570.5236,"Kilowatt-hours, million","PRY"
"Paraguay",1997,3908,"Kilowatt-hours, million","PRY"
"Paraguay",2001,4502.33,"Kilowatt-hours, million","PRY"
"Paraguay",2000,4459.51,"Kilowatt-hours, million","PRY"
"Paraguay",1994,3159,"Kilowatt-hours, million","PRY"
"Peru",1999,16489.5985,"Kilowatt-hours, million","PER"
"Peru",2004,21533,"Kilowatt-hours, million","PER"
"Peru",2012,35969,"Kilowatt-hours, million","PER"
"Peru",1996,14052,"Kilowatt-hours, million","PER"
"Peru",2006,24383,"Kilowatt-hours, million","PER"
"Peru",2014,39719,"Kilowatt-hours, million","PER"
"Peru",2013,38208.17,"Kilowatt-hours, million","PER"
"Peru",2011,35125.42,"Kilowatt-hours, million","PER"
"Peru",1994,10911,"Kilowatt-hours, million","PER"
"Peru",2007,26898,"Kilowatt-hours, million","PER"
"Peru",2009,29681,"Kilowatt-hours, million","PER"
"Peru",2008,29238,"Kilowatt-hours, million","PER"
"Peru",2010,31582,"Kilowatt-hours, million","PER"
"Peru",2000,17328.2172,"Kilowatt-hours, million","PER"
"Peru",1995,12855,"Kilowatt-hours, million","PER"
"Peru",2002,19336,"Kilowatt-hours, million","PER"
"Peru",2003,20204,"Kilowatt-hours, million","PER"
"Peru",2001,18246,"Kilowatt-hours, million","PER"
"Peru",1998,15904.1142823,"Kilowatt-hours, million","PER"
"Peru",2005,22737,"Kilowatt-hours, million","PER"
"Peru",1997,14787,"Kilowatt-hours, million","PER"
"Philippines",2008,49204.81,"Kilowatt-hours, million","PHL"
"Philippines",2014,63344.7,"Kilowatt-hours, million","PHL"
"Philippines",2012,59210.59,"Kilowatt-hours, million","PHL"
"Philippines",2004,44076,"Kilowatt-hours, million","PHL"
"Philippines",1994,24592,"Kilowatt-hours, million","PHL"
"Philippines",1999,33656,"Kilowatt-hours, million","PHL"
"Philippines",2000,36554,"Kilowatt-hours, million","PHL"
"Philippines",1995,26593,"Kilowatt-hours, million","PHL"
"Philippines",2013,61565.6,"Kilowatt-hours, million","PHL"
"Philippines",2006,45938,"Kilowatt-hours, million","PHL"
"Philippines",2010,55265.79,"Kilowatt-hours, million","PHL"
"Philippines",2005,45600,"Kilowatt-hours, million","PHL"
"Philippines",2007,48009.0517,"Kilowatt-hours, million","PHL"
"Philippines",2003,42678,"Kilowatt-hours, million","PHL"
"Philippines",1996,29238,"Kilowatt-hours, million","PHL"
"Philippines",2001,39140,"Kilowatt-hours, million","PHL"
"Philippines",2002,36679,"Kilowatt-hours, million","PHL"
"Philippines",2011,56097.57,"Kilowatt-hours, million","PHL"
"Philippines",1998,34139,"Kilowatt-hours, million","PHL"
"Philippines",1997,31783,"Kilowatt-hours, million","PHL"
"Philippines",2009,50867.88,"Kilowatt-hours, million","PHL"
"Poland",2004,104642,"Kilowatt-hours, million","POL"
"Poland",2000,98646,"Kilowatt-hours, million","POL"
"Poland",2014,125863,"Kilowatt-hours, million","POL"
"Poland",1995,89691,"Kilowatt-hours, million","POL"
"Poland",1998,97152,"Kilowatt-hours, million","POL"
"Poland",1994,85324,"Kilowatt-hours, million","POL"
"Poland",2006,111051,"Kilowatt-hours, million","POL"
"Poland",2010,119063,"Kilowatt-hours, million","POL"
"Poland",1996,94903,"Kilowatt-hours, million","POL"
"Poland",1999,96082,"Kilowatt-hours, million","POL"
"Poland",2013,124059,"Kilowatt-hours, million","POL"
"Poland",2002,97540,"Kilowatt-hours, million","POL"
"Poland",2003,101189,"Kilowatt-hours, million","POL"
"Poland",2009,112692,"Kilowatt-hours, million","POL"
"Poland",2005,105390,"Kilowatt-hours, million","POL"
"Poland",2012,122674,"Kilowatt-hours, million","POL"
"Poland",2008,117606,"Kilowatt-hours, million","POL"
"Poland",2011,121975,"Kilowatt-hours, million","POL"
"Poland",2001,98766,"Kilowatt-hours, million","POL"
"Poland",1997,96573,"Kilowatt-hours, million","POL"
"Poland",2007,114507,"Kilowatt-hours, million","POL"
"Portugal",2002,41473,"Kilowatt-hours, million","PRT"
"Portugal",1994,26955,"Kilowatt-hours, million","PRT"
"Portugal",2010,49888,"Kilowatt-hours, million","PRT"
"Portugal",2009,47855,"Kilowatt-hours, million","PRT"
"Portugal",1998,33846,"Kilowatt-hours, million","PRT"
"Portugal",2006,47763,"Kilowatt-hours, million","PRT"
"Portugal",2014,45195,"Kilowatt-hours, million","PRT"
"Portugal",2004,44668,"Kilowatt-hours, million","PRT"
"Portugal",2003,43164,"Kilowatt-hours, million","PRT"
"Portugal",2008,48352,"Kilowatt-hours, million","PRT"
"Portugal",1999,36120,"Kilowatt-hours, million","PRT"
"Portugal",2011,48364,"Kilowatt-hours, million","PRT"
"Portugal",1996,30229,"Kilowatt-hours, million","PRT"
"Portugal",1995,28804,"Kilowatt-hours, million","PRT"
"Portugal",2012,46241,"Kilowatt-hours, million","PRT"
"Portugal",2005,46322,"Kilowatt-hours, million","PRT"
"Portugal",2000,38373,"Kilowatt-hours, million","PRT"
"Portugal",1997,31940,"Kilowatt-hours, million","PRT"
"Portugal",2001,39937,"Kilowatt-hours, million","PRT"
"Portugal",2013,45257,"Kilowatt-hours, million","PRT"
"Portugal",2007,49024,"Kilowatt-hours, million","PRT"
"Puerto Rico",2005,22100,"Kilowatt-hours, million","PRI"
"Puerto Rico",1996,17074,"Kilowatt-hours, million","PRI"
"Puerto Rico",2010,20704.3,"Kilowatt-hours, million","PRI"
"Puerto Rico",1998,17201,"Kilowatt-hours, million","PRI"
"Puerto Rico",1997,17997,"Kilowatt-hours, million","PRI"
"Puerto Rico",2009,19974.5,"Kilowatt-hours, million","PRI"
"Puerto Rico",2001,20104,"Kilowatt-hours, million","PRI"
"Puerto Rico",1999,19821,"Kilowatt-hours, million","PRI"
"Puerto Rico",2002,20996,"Kilowatt-hours, million","PRI"
"Puerto Rico",2011,19976.5,"Kilowatt-hours, million","PRI"
"Puerto Rico",2006,22057,"Kilowatt-hours, million","PRI"
"Puerto Rico",2013,19706.3,"Kilowatt-hours, million","PRI"
"Puerto Rico",2008,21051.3,"Kilowatt-hours, million","PRI"
"Puerto Rico",1994,16045,"Kilowatt-hours, million","PRI"
"Puerto Rico",2007,21918,"Kilowatt-hours, million","PRI"
"Puerto Rico",2012,19582,"Kilowatt-hours, million","PRI"
"Puerto Rico",2004,21316,"Kilowatt-hours, million","PRI"
"Puerto Rico",2003,21861,"Kilowatt-hours, million","PRI"
"Puerto Rico",2000,19644,"Kilowatt-hours, million","PRI"
"Puerto Rico",1995,16685,"Kilowatt-hours, million","PRI"
"Puerto Rico",2014,19701.9,"Kilowatt-hours, million","PRI"
"Qatar",2002,10176,"Kilowatt-hours, million","QAT"
"Qatar",2009,21131,"Kilowatt-hours, million","QAT"
"Qatar",2000,8501,"Kilowatt-hours, million","QAT"
"Qatar",2005,12125,"Kilowatt-hours, million","QAT"
